userID, trialNum, text
48, 4, "Qatar... not sure how to say that. Umm. Has the largest discrepancy between men and women. Just based on the chart, I can see that the blue chart representing the males goes way higher than the females does, and that is probably the biggest gap I see in here, so just based on the chart and the different genders that I see, I'm going to select true."
48, 5, "Umm, I do know that it's big, and I do know some people from there as well. They say it is pretty populated, but when I read the sentence, and it says largest country, I wonder if that means in the world, or in South America. Just the 5th largest. When it says country, it makes me think that it's just based on the land, not the people. So I'm going to say false for that one, cause I know it's big but not extremely big. The 5th largest."
48, 6, "Russia. I do believe this one. And with, with just looking at a global map, you can see that Russia has a huge border, which means they would have to set that border along a long range of area, and I know it's located on the more Eastern side of the globe compared to the United States, and there's a lot more land over there, and you can definitely... I'll rate this one as true... the longest coastal border of any country. Yeah. Also I think Russia is mostly landlocked on the southern part, so I'll say true for that one."
48, 7, "Black Sea is over by Egypt, like Israel area. Umm. I don't know if they all border the Black sea, cause the black sea is ... I think it's small, it would be hard for 7 countries to border the black sea. So although it's giving me the largest countries in Africa, I don't think this has much to do with the Black Sea or what countries border the Black sea. Also, the countries that they give me are really really large. I would say it's less than 7 countries that border the black sea, based on the graph and previous experience learning about the black sea in geography class."
48, 8, "I do actually have to believe this because not all of it is created in these countries, some of it can be exported, and to say 50% of their electricity comes from hydroelectric generation, I would agree just knowing that Europe, a European nation is very economical friendly, learning about that, in in some of my classes now. They're doing their best to go back to the natural way and do things better for the environment, so I'm going to say true, although 50% is very high."
48, 9, "Umm, So it looks like there's a very young population there. Unfortunately, probably a lot of older people leave, either they leave or they're not surviving that long. To say that Swaziland only borders one country, that says there's only one way for people to really leave for travel by land, to go from Swaziland to the next... umm, just wondering why there's more young people than old people here and what happened to them. Cause I think that based on the fact that it has the name land in it, I would say that normally, from my experience it represents something that is not really surrounded by other countries, so I'm just going to say true for that one, and also with younger people they may not have access to good health, good healthcare for the old people, so they can survive longer."
48, 10, "Umm. Equal land and coastal borders. By coastal borders, I'm going to guess that refers to just some seas, cause I don't think there's any large bodies of water, unless you'd consider a sea a large body of water, ... but I don't know if it's equal. In the picture it does look pretty equal, I don't know just going off of the picture that would be reasonable, I think in order to actually give a true to this I would have to be 100% sure that when it says approximately equal land and coastal borders, it actually means half and half, half land and coastal borders. For this one I'm going to say false, not too sure that this could be accurate, although the land seems a lot larger than the coastal borders in the picture, I just can't be too sure about that one."
48, 11, "Umm, Switzerland likes to set itself apart from others, cause it's one of the Scandinavian countries. And I know that based on other maps I've seen... I do know that they like to stay away from nuclear power plants, and in fact, Switzerland isn't that big, so if it was one of three countries that get more than 30% of their power from nuclear power plants, I would say that that wouldn't be the case for Switzerland, that might be another country... even Russia would be more believable. I don't remember reading a lot or reading anything about nuclear power plants that were there, so I'm going to answer false. I'm not sure what 30% of their power plants would look like, I'm sure they get a lot from other sources as well. "
48, 12, "So I know where Belize is. I know it's a very, a very impoverished community, same with Nicaragua. I was traveling to Nicaragua last year, and I know that they don't have power lines, which means that it would be very hard for them to have electricity, but I do know that many of the kids there have access to computers, which is kind of interesting because that requires electricity, but when it says that less than 85% of the population of Belize has access to electricity, I... well, it says less than 85% of the population, so I would believe that, cause when something says less than 85%, it could be 50% or 65%. This is a pretty vague statistic, so I'm going to go with true, it could be anything less than that."
## Participant 24 = userID 49
49, 1, "Umm. I guess I don't really know that area that well, in Asia, but umm, it's giving me a picture of Russia, North Korea, China, Japan, but I don't see Qatar, which is odd. It's talking about its neighboring countries, but I don't really see the picture of it, so I guess I would say... it could be true. I think that the country isn't that advanced, and compared to North Korea, compared to that country, North Korea has a lot of stability, I guess, not like as a government standpoint, but I feel like women don't work as much as men in North Korea, cause they're very controlling of their population, so I'm probably going to say false. "
49, 2, "Considering I don't know what that word means, or ever heard of this country, and it's showing me Canada, I don't think it's Mexican and it doesn't sound like it, and it doesn't sound like a country either, but I'd definitely say it's not by Canada. And it's showing me the population of Canada, which is not relative, but I'd probably say false for this situation."
49, 3, "It's showing me a graph of ... five country and a state, unless Georgia is a country. Well, six countries, and it's talking about 7, and comparing the length of the black sea coastline, which I don't personally know how big it is, which would help me decide relatively how many countries are around it. I feel like if there are 7 countries that surround the black sea, they might include it in the graph. Some of this data, I'm going to say false."
49, 4, "I know umm a friend that went to Belize, and they talked about the country and how like it's not very... what's the word I'm looking for... advanced of a country. I know there's a lot of people that work in the hospitality kind of area, and I know that the nicest parts of their country are places where people go to travel, and that's where they make their money, but I would believe that 85%, maybe not that much, maybe 85% don't have access to electricity. I'm going to go with false... no, true."
49, 5, "Umm, urban vs. rural in a city? I don't really know what their living space looks like, but based off of the graph, they're pretty dark blue, and the graph says that percent population in urban areas and they're in the 95% to 100% category, so based off of the graph I would say that it's true."
49, 6, "There's a picture of panda bears. The picture's kind of distracting, but I would say... Oh my god I'm so bad at geography, this is not good. I would take an educated guess to say false, and that is based of no knowledge of geography, but I have  50/50 chance so that's what I'm going with."
49, 7, "I think I learned somewhere that Europe is very advanced in their alternate energies. I thought they were moving more towards wind power, but they could still be using nuclear power. Umm, based off of the graph, Switzerland looks like they fall under 20% of nuclear power, so I have to go with false."
49, 8, "The graph shows Russia's ethnic makeup and percent of population, so it has nothing to do with the question, so I wouldn't base it off of the map, er graph, but they're a pretty big country, so, I don't know what percentage of them is connected to the ocean, cause Australia has a lot of coast. I'm going to go with false."
49, 9, "pretty sure that's false, but... don't quote me. Umm. Based off where it is in Africa, I'd say that maybe 30%..."
49, 10, "Trying to think about, like, my international studies teacher talks about Brazil, cause that's where she's from. It is a big country, so is Russia. And the United States. Umm, I mean it sounds decent, I'd almost say it's like bigger than that, maybe like 4th or 3rd. I don't know. I'm going to say false."
49, 11, "Looking at the lowest proportion of the population under 15, the graph is talking about age distribution in southern Africa. Umm. Well, based off the graph, the Mauritius, they're population under 15 is a lot smaller than South Africa, so I wouldn't say it's the lowest. False."
49, 12, "This isn't showing percentage, on the map, but it does show circles of ... I don't know what MW stands for, but there are a lot of circles in Brazil. I would say maybe 2 tops, but definitely not 3, based off of the graph. "
## Participant 25 = userID 50
50, 1, "Umm, I don't really know if that's true or false, because there's a graph here that shows the population of Switzerland and it compares their genders and ages. I'm going to say that's false because there's not anything that would support that."
50, 2, "I have to say that's probably true. Belgium is kind of one of those countries that has a lot of cities, from what I know. So I feel like that could be pretty true; most people live in the city or near the city."
50, 3, "There's a graph that describes India's ethnic makeup, pretty unrelated. Russia is kind of on the ocean a lot, so they could have a lot of coastal border, but I don't know if they have the longest of any country, so I'm going to have to say that one is false."
50, 4, "I'm not going to lie, I don't know where the black sea is. This map doesn't really help me because the black sea isn't labeled, but it probably could be true, if the black sea is near here."
50, 5, "Uh, the graph... it's not really a graph more of a map, shows the percent of the population 25-54, which is typical working age for men and women. Based on the population of the other countries compared to Qatar, I'd say they probably would have more people working than neighboring countries, so I'd say that's true."
50, 6, "There's a map showing percent power from fossil fuels, and Belize has probably 25-50% I'd say, but that doesn't necessarily mean they have access to electricity in the general population, especially in Central American countries, so I would say this one is false. From what I know, Belize is a more of a poor country and they don't have as many electrical resources, so the population may not have as much access, even though a certain percentage doesn't necessarily mean how much electricity they have access to."
50, 7, "There's a graph showing hydroelectric power generation in South America, the percent hydro power for more than 3 countries is at least 50%, so that's true according to this map. No source, but it could be accurate."
50, 8, "Looks like a baby kangaroo picture, don't know why that is related, but Brazil is a pretty large country, it could be number 5, I'd say that's true."
50, 9, "Not entirely sure what this one is saying, but I'd say that's probably true, because I know South Africa is a pretty prominent part of South African nations."
50, 10, "I'd say that's probably true, Egypt is pretty close to the ocean from what I can remember, so... they probably have about half and half on the land and on the ocean borders."
50, 11, "There's a graph showing ... a bar chart showing border regions of South Africa and ... some other one, it says it only borders one country and I just don't think that's true, most countries border one other country, so I'll say that's false."
50, 12, "Shows their population, don't know, that's not really relevant. I'm thinking it probably isn't landlocked, from what I remember from my geographical history, so I'd say that's false. "
## Participant 26 = userID 51
51, 1, "OK. So, I have a map here, percent of the population 65 or older. Let's see. I'd say with almost a fifth of the population being older, I would imagine that this claim is false because of in general I picture older populations being in more rural areas. "
51, 2, "Alright, Border type, land, coast. So I think that this chart is saying it's not, it looks like Canada has the longest coastline based on coast to land. So I'm going to say this is false."
51, 3, "Um, I would say this is false based on what I know from geography, it's ... the northern side is coastal but the other sides are landlocked."
51, 4, "Largest discrepancy between the proportion of working age men and women than neighboring countries. Alright, so... 24, 54, so there's about 75% of the population working age, I'm guessing. Based on the proportion of males in that age range, I'd say that's true, based on the chart given."
51, 5, "So I'm not entirely sure about South Africa compared to other African nations, but I would guess this is false, I believe South Africa is one of the more developed countries, and so I think that would increase the average age of the population. Oh wait, has the lowest proportion. Oh. Umm, the lowest proportion, uh, I'd still say it's false, just based on the lowest ... it would end up somewhere in the middle."
51, 6, "Alright, percent with electrical access. OK, so according to this graph, it looks like 100% have access to electricity, so this statement is false."
51, 7, "Umm, I would guess especially when taking into account the smaller South American countries that could be true, based on the amount of support from larger countries that they get. "
51, 8, "I would say that could be true, based on Switzerland being highly developed and not having the same aversion to nuclear power that america does"
51, 9, "Brazil's export value... Uhh, can I ask if this is in regards to population or land mass? Brazil is the 5th largest country... I'd say that could be true. "
51, 10, "I'm not great on geography in that area. I'd say that could be true."
51, 11, "Paraguay is landlocked. There's China's population. Umm, I want to say Paraguay is not landlocked, but I'm not entirely sure. Based on..."
51, 12, "And then here's Toronto, Canada. I don't know about this one. Make ... I'd say that's false."
## Participant 27 = userID 52
52, 1, "False, because it's not an island, whereas other countries would have a lot more coastal border"
52, 2, "True, because it sounds true, but I don't know why"
52, 3, "True, because there's only one country in the map that's surrounding it"
52, 4, "I don't know that much about nuclear power plants, but going to say that's true"
52, 5, "Paraguay's border region... true, because there's nothing on the coast"
52, 6, "Umm, true, because there's a lot of blue dots in more than 3 areas."
52, 7, "That sounds like it would be true"
52, 8, "I'm just going to assume that is true"
52, 9, "That graph tells me nothing about the answer, so... I'm going to say false. That's talking about religion, so..."
52, 10, "One, two three, four, five, seven... True, because I just counted them."
52, 11, "True, most of the graph seems to be... actually false, looks like they're less than 95%"
52, 12, "This is talking about Australia, and I don't think Brazil is the 5th largest country."
## Participant 28 = userID 53
53, 1, "Umm, wait, this is a picture of China. Umm, oh gosh. Umm, that's in South America, Central America, South America. I believe there's an ocean next to it, I'm going to say false."
53, 2, "I don't know much about this country, but by the looks of it... it looks kind of poor. 85% is kind of a lot. I'm going to say true."
53, 3, "Uhh, let's see here. More than 50%, OK, that's true, because more than 3 are above 50."
53, 4, "Oh my gosh, Umm, I'm not sure where the Black Sea is, but I'm going to go with false."
53, 5, "Umm, I'm ... Switzerland seems kind of advanced, I'm going to say that's true, I don't really have a reason behind it. I'm not sure what that has to do with it."
53, 6, "Umm, OK. Umm. I know it's at the top of Africa, umm, I know there's some coastal borders. I'm going to say true."
53, 7, "Umm, Umm... I don't know. Lowest proportion of the population... Umm, I'm going to say false."
53, 8, "Umm, false. There are two countries."
53, 9, "Umm, that looks pretty long. I'm going to go with true."
53, 10, "Umm, one two three four five, yes that looks true."
53, 11, "Let's see... hmm, I'm going to say true, because that is a large difference."
53, 12, "Umm, so Belgium's in Germany, and ... I don't even know what Germany looks like. I'm going to say true."
## Participant 29 = userID 54
54, 1, "Umm, OK, so I know Brazil is in South America, I have no idea how big Brazil is, but I do know it is pretty big. 5th largest country, though, I don't know if I'd want to say that. I mean I know Russia's for sure gotta be in there. Mexico. OK, maybe it is in the 5th largest, cause I can't think of anything that would be larger. I guess I would say yes."
54, 2, "Huh. Hydroelectric generation, so maybe they're talking about dams, and like, so hydroelectric generation, so electricity from water, and in South America. I guess I would assume that that's true, because in South America, at least in areas that have a lot of river basins. They would use a lot of... I mean, from old classes, I guess, I've learned about hydroelectric generation, and in areas that have a lot of river basins. So I would... I would say that this is true. I feel like that makes sense, in my mind."
54, 3, "I have no idea where that is. Umm. Uhh. Only borders one country though, that would mean that it would have to... it's probably a coastal land, if it were to only border one country. So I guess what's the likelihood that that's a possibility? I'm going to say no, it doesn't seem... I would say false."
54, 4, "Umm, that seems kind of true to me. I mean... Belgium in Europe, I think, pretty sure, so I feel like it would make sense that most of the population lives in urban areas, though the only thing I can think of is like, I mean, kind of not really near that but in in in a sense maybe, I can think of Turkey, they have like over 90% of their population that lives in urban areas, and France also I think. So I mean I guess I wouldn't be surprised that over 95% of Belgium's population would live in an urban area. I'm going to say true."
54, 5, "So nuclear power plants, ... population of Switzerland vs. population in thousands in age... so 25-54. OK, so... most of the population is 25-54, i guess is what this graph is saying. So it's pretty equal between females and males, so... one of three countries that gets more than 30% of their power from nuclear power plants. I guess maybe I'm not sure what to think from the graph, but I guess if it's saying most of the population is within younger, kind of middle aged people, kind of demographic, I would think that that could be true, more than 30% of their power's from nuclear power plants. Sure, yeah."
54, 6, "So largest discrepancy between men and women... so ... population, percent population with electricity. Umm, I know that especially in this region there's a larger discrepancy between like men and women. So I mean, compared to neighboring countries, let's see, China, North Korea, Russia, South Korea, I wouldn't, I guess, I wouldn't know in comparison, but I would think it would have a larger discrepancy, I feel like that would make sense, at least, looking off of this off of this map, knowing that that area has a larger discrepancy as it is. So I would say yes."
54, 7, "OK, so landlocked, that means it's surrounded all by land, so no coastal areas. Paraguay, I feel like, I feel like I don't have much to back this up with, but I feel like I thought, I would have guessed with no knowledge that it I guess had contact with the ocean. I don't know, Paraguay, I just feel like I remember from some time, somewhere, I don't have a complete... this is more of a guess, I guess, but I would say false."
54, 8, "Length of the Black Sea coastline, Ukraine, Turkey, Romania, Georgia, Russia, Bulgaria, so that's six countries, so... and that shows I guess the length of the black sea coastline that they have, so I don't know if they're missing one, or ... or what. But I don't know I guess who all the countries that border the black sea, so I guess if I were to go off of this graph, I would say that it was false, or misleading. Umm."
54, 9, "Umm, that feels like something that could be real, I know that especially in that area there's not a lot of like, as much government regulation, especially with sustainable access, so if they were to say less than 85% had access to electricity, I would feel like that is a really large number, but I wouldn't necessarily be super surprised. I would say that that's true."
54, 10, "OK, so lowest proportion of the population. So the graph shows different countries, and then the length, and oh, it's of France's border regions. South Africa, and France's border regions. Uhh. The lowest proportion of the population... I guess, I guess uhh, I have no idea. Umm. It says the coast has the uhh, the most length. I'm not sure. I would say false. Actually, well, I guess if it's ... I don't know if it's comparing to these other countries, but... I would still say false. "
54, 11, "Umm, the longest coastal border. OK, I know Russia is extremely large, and looking at that map, not that I can see the top of it very clearly, but I mean that is a lot of coastal area. Looking at other countries that have coastal area, I feel like I thought somewhere that like, I feel like I've heard elsewhere that Russia didn't, but that was somewhere else. Like, especially with a lot of these other countries that aren't necessarily as large as Russia but that have long perimeters, but I guess looking at the map right now I can't see anything that would be larger... so I guess... I guess... I guess I would say yes, but I'm skeptical."
54, 12, "Uh, OK. So this shows Egypt's border regions, so OK, it shows the length of the coast, which is nearly 2500 km, and then, so the rest of these countries... so it looks like Sudan is around 1250, Libya around 10000, so that would be... I guess, yeah, this is about equal, just looking at this."
## Participant 30 = userID 55
55, 1, "There's a graph of Canada's population, well, at first, I thought Swaziland would be in Africa, that's cause I thought it was Swahili, so maybe it is in Africa, but I guess it's got a graph of Canada's population, so let's see... mostly middle age people, so... looks like, not really a normal distribution, but let's see, I guess it really has no correlation to the graph with the statement. I could believe that though, umm, but then again, it's hard to only border one country... well, I guess Canada. Wait, Canada, ... well, yeah, I guess it's not connected to Greenland. Well, yeah, yeah, OK, I'd say that's true."
55, 2, "Umm, OK, well, I thought of at first the Mercator projection, but that is really not reliable sometimes, for certain things, especially when you get to the extreme northern and southern parts of the map. I always thought that Russia was, well, Russia is pretty huge, but it's not as big as it is on the map. Well, it is a country. Of any country. I guess Australia, Australia would have to be the next one, or Antarctica, well I guess Antarctica is technically a continent, but I think I've also heard that It's also a country, we're going to throw that one out though. No, I think that's false, I think Australia has the largest one."
55, 3, "OK, same thing, Mercator projection. First thing that went through my mind was that like Africa is like, way, 14 times bigger than Greenland even though Greenland looks huge on the map. So Brazil is pretty close to the equator, so it's a pretty natural, er accurate size for it. The big ones would probably be Russia, china, India, the united states, and Australia, possibly, well Australia is pretty south on the Mercator projection. I feel like that's pretty specific. I'd say that's true though."
55, 4, "Uh, first thing I thought of was the 3 gorges dam in China, that is to me the most well known hydroelectric dam in the world. Just cause it's so huge. I don't, I think the hoover dam is hydroelectric. But I'm not sure that it is, actually, now that I think about it. I hope it would be, it's a pretty big dam to not be. Umm. South America, South America, is that pretty progressive in renewable energy? Umm, I wouldn't doubt that actually. Umm, 50% is a lot though. Then again, if it's small enough, you don't have to transmit the power that far. That's something we have to worry about more in the United States, I guess. But still, you'd still need a ton of rivers, well, there are a lot of rivers in South America, well, there's a lot of rivers everywhere. I don't know if that's... 50% is really high. I'd say they probably get a lot of energy from hydroelectric power, but I don't know if they get 50%. That's pretty high for a renewable, especially right now in today's society, cause it's not at that point yet. Like, being 2018."
55, 5, "OK, population of the United States. That looks shockingly similar to the population of Canada graph that I just saw, so I don't really know if I like that or not. Well, I guess it is a different range though. But it's still in ... 60, 60 million, 60 plus 30 plus 20, is 50, ... 110, plus 20 is ... well, double it, that's probably right. 30% from nuclear power plants. I do... in america it seems like we talk about Switzerland and the Netherlands, and like those northern European countries as more progressive, like Sweden, well, Switzerland kind of middle of Europe, more like Southern Europe, actually, but I still group it as one of those progressive countries. So I'd say... but nuclear power plants they really get a bad rap nowadays, not because they're inherently bad, but because we don't make em right, especially after Fukushima, at least that's what I think. But I live by a nuclear power plant, and that's how we get all our money in our town, so I guess I'm a little biased on that. but I feel like German leader Merkel said something about nuclear power plants and how she didn't like em. Maybe she didn't, maybe I'm thinking of something wrong. I'd say that's true. Yeah."
55, 6, "Between... Between the proportion of working age men and women, so that means that like the proportion of working age men is greater than the proportion of working age women I think. So Qatar, that's in the middle east, that's near Yemen and all those other countries, Pakistan, Afghanistan... I think we have a stereotype in America we have a stereotype that women aren't that powerful in those countries, even though in Saudi Arabia it's getting a lot better, umm, I haven't heard much about Qatar though, I think they were involved in the Iraq war, no, Kuwait, not Qatar. Uhh, Qatar. I have no idea. I'd say, I'd say that's true though. I'm probably basing that off of a stereotype. But, in general I feel like, well, yeah, I don't feel like stereotypes are inherently bad. Some are. I'd say that's probably true."
55, 7, "OK, and it shows a picture of mexico city. Umm, well, now I'm wondering if the other pictures in this thing were inaccurate. but that population of the United States thing was pretty accurate I think, based on the numbers. That's not the question though. OK. Egypt has approximately equal land and coastal borders. So that's in Northern Africa, kind of picturing it in my head, is that the Mediterranean sea maybe it is? Or the Gulf of Oman? No, the Mediterranean sea? Well, yeah, well of course. Not necessarily. Is that the Caspian sea? Well, I think it's probably equal, the northern and eastern parts of it are bordered by water I think.  "
55, 8, "OK, so maybe that was the black sea it borders. No, that reminds me... I feel like Greece borders the black sea, no, it definitely borders the Mediterranean sea. So this shows the salinity of Eurasian bodies of water, and it shows the black sea is lowest in grams per kilogram, I'm guessing that's grams of salt per kg of water. But that's really shocking, I always thought... I thought the black sea was the saltiest, cause you can float in it, but maybe not. But also the graphs haven't been necessarily right. Seven countries border the black sea. Seven countries is a lot. Seven... bordering anything seven times is a lot I feel like. But also, countries that border the water that's how they can have... like,  sharing that alone would be hard diplomatically I feel like. It's probably false. I feel like those European countries and part of Africa and part of Asia all... well, I don't know, I feel like they kind of hog it. If one country has it, I feel like they just gotta share it with everyone else. After they get they're thing on it. I feel like that's too many people on one body of water."
55, 9, "OK, well, we have a graph here, it talks about the age distribution of countries in Southern Africa. So that's just the southern part of the African continent, but South Africa is one of the countries, so if we're basing it off of the lowest proportion of the population under 15, that's the dark green part, so that would be Mauritius, Mauritius, just based off of the graph, cause that's the lowest proportion. Cause it starts at the base... Uhh, well, based on my previous experience with these pictures, I'd say that... well, the American population one was right, I think, well, the numbers added up. The Canada one was maybe kind of weird. The Mexico City one didn't really make sense actually. Well, you know, just based off of this graph I'm going to say false, because it's clearly not... Mauritius. Definitely has a lower proportion. "
55, 10, "OK, with a picture of the Roman Coliseum. Well, actually is that the roman coliseum? I feel like that is, well, actually, it looks like it's kind of small. That almost looks like, well, I don't know. The holes in the foreground look like someone made it out of clay. It looks pretty realistic. It's super small, also I feel like it had more than the upper two stories to it. Maybe I'm wrong. Belgium's population lives in urban areas. Umm, I'd say that's inherently false, just because, well, when I think of Northern Europe, I think Belgium is in Northern Europe, yeah, by Germany, yeah, they invaded Belgium didn't they, in WW2? Northern Europe, though, there are some big cities, but I also feel like when I picture northern Europe, there are lots of green pastures and lots of farms and ... I'm going to say false, 95% is a lot. That would be like if 95% of people in ... well I wonder if 95% of people in Illinois live in Chicago. No. There's no way."
55, 11, "Uh, I haven't even looked at the graph and I don't even know where Belize is, but I feel like... I don't know where Belize is, but I've heard about Belize in the news, but I've read about it. And, I can believe that actually. No, 85% is a lot though. Umm, I remember reading about like Iraq and how after we invaded Iraq they didn't have access to electricity, and we just kinda didn't really help them at all with that. I don't know what that has to do with this. Population of Belize... mostly middle aged or mostly young, so but that's in the thousands, 60 thousand, so small country. Umm, dang. I'm just going to go off the basis of 85% is a lot. Well, Belize could be a third-world country though. I mean, just cause we have access to electricity doesn't mean they couldn't... I'll say that's true. I'm going to infer that Belize is a 3rd world country. They don't have a lot of older population, so if you don't have a lot of older people that means you don't have really good healthcare, so we're going to say that's true."
55, 12, "I don't think that's Paraguay actually. I remember in Spanish class, we looked at south america a lot, and I feel like Paraguay is on the western coast of South Africa. But maybe it wasn't. Umm, now I'm thinking if the past question was actually Brazil though, so maybe it wasn't. I know Peru is on the western coast, though. I'm going to say... oh, I don't know... that's probably Paraguay. I'm going to say that's true. "
## Participant 31 = userID 56
56, 1, "I think that is false, umm, because I k now that South Africa is fairly large and has a decently large population, and I'm sure that there are a lot of other African nations that are less populated, like I had a friend from a very small nation, so that's false."
56, 2, "I'm going to say that's true. I know that Europe does use nuclear power plants, I think France is one of the larger ones, I learned that in chemistry a couple of years ago. I'm going to say it's true."
56, 3, "Umm, I'll say that's true. I don't know much about this, but I know that in other nations that there is a large difference between the working age men and women, so I'll say it's true."
56, 4, "Umm, I'm going to say false. Belize is a neighbor of Mexico and the United States, right? So they should have some access to electricity. I don't know."
56, 5, "I'll say true. I think I don't know much about Belgium again, but I'm sure I know a lot of European countries are urbanized and densely populated, so I'll say true"
56, 6, "Umm, I'm going to say false. I know that some European countries get some of their electricity from hydroelectric generation, but I don't think that South America would, because they might be less developed than European nations."
56, 7, "Umm, I think that's true, I learned a song when I was in 6th grade about the countries, but I think I remember that it was landlocked. "
56, 8, "I'll say true. I know there are a lot of little countries around seas in, I think this is in like the Black Sea is around Europe, so I'll just go with true"
56, 9, "Umm, true. I don't know much about... I've never heard of that before, so I'm going to guess that it's true."
56, 10, "Umm, true. Brazil's pretty large, and it could definitely be up there in the top 5 largest countries, then, I'd assume."
56, 11, "I'm pretty sure that is true, I again haven't studied geography that much, but I know that it does have a very long border and it's in Europe and Asia"
56, 12, "Umm, I'll say false. Egypt I know is at the very top of Africa, so it is by water, but I'm not sure if it has countries that border both sides, but I'll assume that it does, so I'll say false."
## Participant 32 = userID 57
57, 1, "OK, I pronounced that wrong, it's Qatar. Actually pronounced, I say Qatar, but that's how I learned it. Between working age men and women. Well, I don't know if that's necessarily true. Because, my reasoning for that would be that Qatar is in the middle east and is bordered by Saudi Arabia and Bahrain, and those are typically ... umm, I don't know, I don't know. Cause I know Saudi Arabia just now a couple years ago allowed women to drive, so it could be... largest discrepancy. And Qatar definitely has a lot more western influences than a lot of the countries. Well, I don't know. I think this is false. It does border Saudi Arabia, and I think Saudi Arabia would have a larger discrepancy."
57, 2, "Coastal border... I don't know what that, that graph has absolutely nothing to do with the question. Coastal border, coastal border. That, that could be true. I think the only thing is a very large country, umm, all of the northern part of it is not touching land, I don't believe, umm. My only other concern would be like island nations like Australia, states not nations... umm. Coastal border. I can thing coast... I'm going to go this one as true, because it's a very large country and the northern part of it doesn't touch anything other than water."
57, 3, "That is Paraguay. That's definitely Paraguay, so that's true. Now I'm questioning... cause I know that's Paraguay... no, no that's true... there's no exceptions... that's true."
57, 4, "Umm, let me think. So, as a country gets more developed, their population tends to get older. South Africa is a pretty developed country in Africa, but is it the most developed? Nigeria's pretty developed, Egypt is as well, Kenya, I don't know, that's definitely not the only aspect to it. Lowest proportion. Well, the graph... oh, that has nothing to do with it. Working age population... it is darkest on that, but that's just cause this is South Africa and the countries I named are in North Africa. I'm going to go with false, cause there might be one... Yeah, I'm going to go with false."
57, 5, "OK, let me think. I know there's a lot of hydroelectric generation in the Amazon, but more than 50%? There are a lot of smaller countries up north in South America, ... Uhh. I actually didn't know about the population, that's interesting, but that has nothing to do with... hydro... umm, I think that's true. I don't know, a lot of these countries do have a lot of rain forest, so I don't know where they'd get it, they're not burning fossil fuels."
57, 6, "OK, Russia, Canada, United States. That's 3, so that doesn't help very much. Uhh, Kazakhstan... larger than Kazakhstan. Brazil is the largest in South America, but that doesn't help much, a lot of those countries are pretty small. Australia. What would be? China's pretty big. China... I think that's true, China is bigger and Brazil is 5th. I'm going to go with true on this one."
57, 7, "So the Black sea, which one is that? That's the... no, that's the dead sea. The black sea would be... It's weird to hear myself talking out these out loud. Russia, ... if that's the sea I'm thinking of... there's 3 of those countries there from the soviet union, Armenia, Tajikistan, Azerbaijan... but is that the Black sea? I've always wanted to know what the seas were, but never got around to learning that. Ukraine? That's 5. ... No. OK. I'm going to go with, I think I'm going to go with true on this one. Cause there's Russia, those 3 soviet states, Ukraine, Turkey... does Iran touch it or am I thinking of a different sea? I'm going to go with true on that one."
57, 8, "OK. Percent with electrical access... What? What is... OK, oh  wait, this is saying that 100% have access to electricity, right? Cause Nicaragua doesn't make it up to 100, which implies that they're making room for when it doesn't have electricity. OK. And Belize is relatively developed in comparison to other Central American countries. So I'm going to go with false on that one. Percent with electrical access. How can that be, that... No, if it were the percent of the population... that's false."
57, 9, "Well, that's, that picture is real cool, the United States. France is number 1 I believe, it's a lot bigger in Europe. France for sure gets more than 30. Switzerland is more... willing to develop different energy systems, I think, or different methods of gathering electricity, being that it's in Europe. But, OK. I think if there are 3, France is one, Germany would be another, could the Netherlands maybe? No, Netherlands uses wind. I'm going to go with true on this one, assuming that there are only 3, not less than that. Or I could be over thinking things."
57, 10, "Well it's not in southern Europe, so that's not going to help. 95% of Belgium's population lives in urban areas. OK, I think this is probably true, because Europe tends to be more  urban than the US and the US is 50/50. And Belgium is a smaller country, it's more... it's a northeast European country and those tend to live in more centralized cities. And densely... demographic, that has nothing to do with... over 95%. I think I'm going to go with ... I don't thing Belgium does a lot of farming, I'm going to go with true on this one. I can't name a lot of Belgian cities. I'm going to go with true on this one."
57, 11, "That's true. No, that's Lesotho, no, it borders multiple, Mozambique and South Africa. Lesotho is the one that's in South Africa, so Eswatini borders multiple. I think it's Mozambique. I remember when they changed the name to Eswatini, that was funny. Submit."
57, 12, "Oh, OK. That is Egypt. Let's think. I'm probably just going to approximate based on this picture. It's not the same length on the bottom and the top, but the top has more bumps, which does give more border. The same would go for the east and the west. But... yeah, I think this one... well, it looks like the right would be a lot more. I think this is true. Cause, the right side is definitely longer than the left side, but the bottom is longer than the top. Submit."
## Participant 33 = userID 58
58, 1, "Well, my first thought is that like Africa as a whole, they have a lot of diseases and things like with food that cause infants to die young, so I know they have a high infant mortality rate. And South Africa is not, I think it is one of the poorest nations in Africa. Lowest proportion of the population under 15 of all African nations. So I would probably say yes, because I know they're poorer so they may be more affected by the infancy mortality rates than the other African nations, so that's why I'm going to say true."
